Month,Day,Year,SALEM_WIND,SALEM_TEMP,LOSANGELES_WIND,LOSANGELES_TEMP,BOISE_WIND,BOISE_TEMP,SF_WIND,SF_TEMP,SEATTLE_WIND,SEATTLE_TEMP
12,19,2004,1.8,5,2.2,18.9,2.7,-0.55,1.3,17.8,4.5,6.65
12,20,2004,1,3.6,3,15,3.9,-0.8,1.9,14.15,1,3.9
12,21,2004,2.8,2.2,3.8,14.75,2.8,-2.25,2.3,15,2.1,4.45
12,22,2004,1.5,6.95,2,14.15,3.4,-0.3,1.4,14.45,2.3,4.7
12,23,2004,1.4,4.15,2.1,12.25,2.6,-3.6,1.6,13.05,1.4,2.2
12,24,2004,1.6,1.95,2.2,11.95,2.2,-1.4,2.7,14.4,1.7,2.5
12,25,2004,4,5.25,2.4,12.75,1.9,0.85,1.4,11.95,3.4,5.55
12,26,2004,3,4.75,2.1,11.95,2.1,1.95,1.1,12.75,2.5,5.55
12,27,2004,2.5,6.95,5.8,13.9,1.4,2.5,4.7,15.3,6.8,5.25
12,28,2004,0.6,3.6,5,13.35,3.1,3.05,6.7,15.85,0.9,1.1
12,29,2004,2.2,5.25,4.7,13.35,3.8,5,5.4,15,1.7,4.15
12,30,2004,2.3,4.45,3,12.2,5.2,3.6,1.6,14.2,2.7,4.45
12,31,2004,3.8,3.85,4.1,12.5,3.7,1.95,3,13.1,2.9,4.45
1,1,2005,4.1,3.05,1.7,10.55,6.2,1.95,1.2,12.2,3.5,5
1,2,2005,2.8,3.35,3.1,11.1,3,0.25,2.1,11.65,5.4,1.95
1,3,2005,3.5,2.5,3.5,11.4,0.7,-2.8,2.4,13.35,5.2,1.1
1,4,2005,4.4,2.25,2.6,10,1.7,-5.25,3.2,10.25,6.2,1.1
1,5,2005,1,-1.4,2.7,10.25,2.5,-5.85,1.4,12.2,2.4,-0.25
1,6,2005,5.1,3.6,2.9,10,2.5,-5.3,1.2,11.1,3.3,0.55
1,7,2005,4.4,4.45,4.9,11.65,9.7,1.35,5.4,11.65,4.2,3.9
1,8,2005,7,4.15,4.2,14.45,5.9,2.2,5.9,15.25,3.3,3.65
1,9,2005,3,3.9,4.8,16.1,5.1,4.15,4.6,16.7,3.7,1.4
1,10,2005,3.6,2.8,5.5,15.85,3.1,1.4,3,15.55,4.2,0.25
1,11,2005,3.4,-0.3,9.2,13.1,3.6,-0.25,6.4,13.9,4.5,-0.55
1,12,2005,5.2,5,2.6,11.95,2.8,-0.3,2.1,13.35,6.5,5.55
1,13,2005,1.9,4.2,2.7,11.95,2.1,-0.85,1.5,12.75,2,1.9
1,14,2005,3,0.8,2.1,14.45,2.1,-1.95,1.1,13.85,3.8,0.25
1,15,2005,2.9,-0.85,1.7,14.15,3.2,-2.75,1.8,14.2,4.2,-0.25
1,16,2005,0.8,1.9,2.1,18.9,1.4,-1.7,1.4,16.35,2.6,3.35
1,17,2005,5.1,9.15,2.3,17.2,1.9,2.2,1.3,18.05,3.8,8.9
1,18,2005,4.8,15.85,2.5,19.75,2,4.2,2.1,19.45,3.9,13.65
1,19,2005,2.6,12.5,2.4,21.1,1.3,2.8,1.6,21.4,1.9,13.35
1,20,2005,3.1,10.6,3,18.35,1.4,1.4,1.8,17.5,2.9,10.8
1,21,2005,0.9,9.15,2.8,15.55,1.6,-0.3,1.6,16.35,1,12.75
1,22,2005,0.9,8.35,2.1,13.9,1.7,0.55,1.8,16.4,1.7,11.4
1,23,2005,0.4,6.65,2.8,14.45,1.7,-0.25,1.9,17.5,1.4,10.25
1,24,2005,1,5.3,2.3,15.55,1.3,-2.2,2.1,17.25,2.1,9.75
1,25,2005,0.6,6.1,2.7,16.1,1.8,0.55,1.1,16.4,0.7,6.4
1,26,2005,1.2,7.5,3.1,15,1.5,2.2,2.4,16.1,1.7,7.2
1,27,2005,1.4,9.15,2.5,13.6,1.5,3.05,1.6,15.3,1.8,8.35
1,28,2005,4,8.05,4.4,12.8,4.1,7.2,3.2,14.15,2.6,8.6
1,29,2005,4.8,7.5,6,13.35,2.5,2.5,3.5,14.2,2.1,6.95
1,30,2005,1.3,6.65,2.4,11.95,2.2,2.75,1.7,13.05,2.6,7.8
1,31,2005,2.4,7.25,1.8,13.35,2.2,1.95,1.4,13.85,5,8.9
2,1,2005,0.8,5,2.6,14.45,2.6,2.25,1.9,14.75,1.5,6.95
2,2,2005,0.5,2.8,2.5,14.7,2.5,2.75,3.3,16.4,2,11.1
2,3,2005,0.6,2.2,2.1,14.45,2.4,3.05,4.3,18.35,2.5,7.25
2,4,2005,2.6,5.3,2.7,16.35,2.2,0.25,2.6,16.95,6.2,7.5
2,5,2005,2.1,4.45,2.5,15,2.4,1.95,2.2,13.3,3.9,4.2
2,6,2005,4.7,4.45,3.6,13.05,2.5,0.3,3.6,14.45,4,4.45
2,7,2005,1.2,3.85,2.8,13.35,2.7,1.95,2.8,14.45,3.3,4.75
2,8,2005,0.9,1.1,2.7,13.6,2.1,1.4,2.2,14.45,2.9,4.15
2,9,2005,0.8,2.25,2.4,15.55,3.4,1.4,1.5,15.85,2.4,5
2,10,2005,1,5,3.4,16.95,2.1,1.1,1.9,16.4,2,4.45
2,11,2005,2.1,2.5,5.9,14.15,2,0.6,5.2,16.1,1.7,5.55
2,12,2005,2.6,5.25,5,15.3,1.9,5.3,4.2,14.7,4.4,6.35
2,13,2005,2,3.85,3.6,15.3,3.2,6.35,2,16.65,4.3,4.7
2,14,2005,2.1,2.75,3.1,15,2.9,0,1.6,15,2.4,2.5
2,15,2005,2.8,2.5,2.2,12.8,2.6,-1.4,1.4,14.45,4.8,1.7
2,16,2005,3.3,5.55,3,15,3.5,-1.1,1.7,15.85,4.9,5
2,17,2005,2.4,4.15,3.8,17.8,3,-0.85,1.7,16.4,4.9,5.55
2,18,2005,1.9,6.1,5.1,15,2.4,0.3,4.6,16.1,3.4,6.1
2,19,2005,2.3,6.65,4.6,13.9,2.5,2.2,5.1,16.4,2.8,3.35
2,20,2005,2.3,7.5,5.1,14.45,3.3,4.75,4.5,15.3,5.3,5.55
2,21,2005,3.8,7.5,5.4,14.45,1.6,2.5,4.7,14.75,3.5,4.75
2,22,2005,2.8,8.35,5.3,13.05,2.1,4.45,5.9,15.55,3.4,6.1
2,23,2005,1.6,7.8,4,13.9,1.6,4.7,2.5,14.45,1.4,7.2
2,24,2005,0.6,7.75,3.1,13.65,2.1,6.1,1.9,14.2,0.8,8.6
2,25,2005,1.2,5.3,3,13.65,1.8,5.85,1.7,15,2.6,7.25
2,26,2005,0.6,7.2,3.4,14.75,1.5,5.25,2.5,16.1,0.2,4.7
2,27,2005,2.1,8.9,3.2,13.9,2.6,6.95,2.4,15.55,1.9,8.9
2,28,2005,4.5,9.45,3,13.3,3.9,6.95,2.3,15,3.4,10.8
3,1,2005,1.4,9.7,3.8,14.15,2.9,6.4,3.3,16.35,2.6,11.4
3,2,2005,2.9,8.05,2.6,13.35,3.1,5.6,3.1,16.1,2.6,10
3,3,2005,0.8,8.6,3,15,2.1,8.3,2.4,15.55,1.2,10.25
3,4,2005,1.2,9.45,2.7,15.25,2.2,7.5,3.6,14.75,2.7,10.25
3,5,2005,1.2,7.2,2.6,14.45,2.8,8.05,3.5,14.7,3,10.3
3,6,2005,1,9.75,3,14.45,2.7,8.9,2,15.55,1.4,12.75
3,7,2005,1,12.75,3,14.45,2.5,10.55,2.1,16.1,2.7,13.6
3,8,2005,0.9,13.05,2.7,15.55,2.6,10.3,2.6,16.1,2.7,13.3
3,9,2005,1.3,12.5,2.7,15.55,2.5,11.95,2.6,15.8,1.5,11.65
3,10,2005,1.4,12.5,1.9,16.4,3.3,10.85,1.9,16.4,1.5,12.5
3,11,2005,1.5,13.05,2.8,16.95,2.7,11.7,1.8,15.8,3.4,11.95
3,12,2005,3.4,13.35,2.7,15,6.2,9.15,2.1,15.8,5.1,11.95
3,13,2005,2.9,10.6,4,14.75,2.9,4.15,3.1,15.85,5.3,10.3
3,14,2005,2.5,9.15,3.1,15.85,2.9,4.45,2.3,16.1,2.7,9.45
3,15,2005,1.9,9.15,3.5,15.55,3.1,8.05,2.3,17.5,4,9.45
3,16,2005,4.7,8.05,3.4,15.3,5,8.9,1.7,16.7,5.6,7.2
3,17,2005,1.3,5.85,3.1,14.45,5.5,5.25,2.9,16.4,3.8,8.35
3,18,2005,1.2,8.05,3.5,13.35,3.5,5.25,3.5,15.25,3.1,6.65
3,19,2005,4.6,11.7,4.3,13.6,6,9.7,3.9,15.3,3.6,7.8
3,20,2005,7.5,8.9,5.5,14.15,2.8,8.9,4.3,16.65,7.2,8.6
3,21,2005,2.9,6.4,4.1,14.45,2.8,7.75,3,16.4,4.1,6.1
3,22,2005,3.5,6.65,5,15,6.1,7.8,3.2,16.1,7.7,7.25
3,23,2005,2.2,7.2,7,13.35,3.7,8.35,5,15.3,4.8,8.05
3,24,2005,2.7,6.1,3,12.2,3,5.3,2.9,14.75,2.4,8.6
3,25,2005,3.5,7.25,4,12.5,3.9,3.3,2.2,15.3,2.9,7.25
3,26,2005,7.3,9.45,3.5,15,5.4,4.7,2.3,15.85,4.2,8.05
3,27,2005,5.2,8.35,3.6,16.1,7.2,11.4,1.6,17.8,3.4,8.9
3,28,2005,6.5,8.1,6.2,14.7,4.3,7.8,4.4,16.1,5.6,6.65
3,29,2005,4.6,7.75,5.4,14.7,4.6,6.15,2.9,15.8,6.2,7.5
3,30,2005,3.3,7.5,3.8,15,5.9,4.75,3.9,16.95,4,8.6
3,31,2005,1.3,10.25,2.5,17.2,4,4.45,2.1,19.75,1.3,8.9
4,1,2005,4.7,10,4,19.15,5,10.3,3.1,18.85,6.2,8.05
4,2,2005,4.1,8.6,3.2,18.85,1.9,10,1.9,19.15,1.3,8.05
4,3,2005,4.1,7.2,4.2,14.45,3.5,10,2.7,16.35,1.7,8.05
4,4,2005,2.1,7.75,6.3,14.7,5.1,5.25,4.1,15.55,1.8,7.75
4,5,2005,2.1,10.85,3.4,16.95,2.8,6.1,2.3,19.45,1.7,10
4,6,2005,1.2,11.95,3.5,20,6.8,13.35,2,22.2,0,11.95
4,7,2005,4.2,7.8,5.5,14.15,5.7,14.7,4.5,17.5,3.6,8.3
4,8,2005,3.4,8.85,7.3,13.9,1.7,7.2,4.2,15.55,2.6,7.8
4,9,2005,2.4,6.7,5.2,13.85,6,7.75,4.2,15.25,1.4,8.6
4,10,2005,2.7,7.75,4,13.9,4.6,6.65,2.3,15.55,0.5,7.2
4,11,2005,3.5,8.05,2.7,15.6,3.8,11.4,2.1,16.95,5,6.4
4,12,2005,5,5.8,3.1,15,6.2,12.2,2.7,16.95,3.7,5.8
4,13,2005,4,7.5,3.7,14.45,3.8,5.6,2.3,16.1,2.9,6.95
4,14,2005,3.2,7.25,3.2,15.3,2.3,3.9,2.8,15.8,4.5,6.95
4,15,2005,3.8,8.85,3.1,16.1,3.9,8.6,2,16.15,3.3,7.5
4,16,2005,4.2,8.6,2.4,16.4,5.5,14.7,2.5,16.65,4.8,9.45
4,17,2005,4.1,6.95,3.1,13.9,4.1,9.45,2.6,15.55,4.6,8.3
4,18,2005,2.6,8.35,3.5,15.3,6.2,6.7,4.6,15.25,2.7,10
4,19,2005,1.7,9.7,3.8,14.45,4.2,8.05,4.1,14.7,3.5,10.55
4,20,2005,2.4,10.55,4.3,14.45,3,8.05,2.3,15.25,1.7,11.4
4,21,2005,1.9,11.65,3.1,16.15,4.3,11.1,3,16.1,1.9,12.2
4,22,2005,2.5,15.25,3.5,15,5.6,13.9,2.2,15,4,18.1
4,23,2005,2.9,11.4,4,13.85,5.2,14.45,2.5,15.3,3.5,14.45
4,24,2005,1,12.2,4.9,15.85,4.2,11.4,3.9,16.35,2,14.45
4,25,2005,2.1,13.6,3.2,14.75,2.6,14.4,2.4,15.8,2.7,14.15
4,26,2005,2,15,3.4,15.3,2.4,15.55,2.6,16.1,1.7,15.25
4,27,2005,1.7,14.7,3.7,16.1,3.3,16.4,3.5,16.65,3.1,15.85
4,28,2005,3.5,14.7,5.7,16.1,3.5,10.3,4.7,16.65,3.1,14.7
4,29,2005,3.4,12.25,3.3,15.55,3,10,3.6,17.2,2.5,11.1
4,30,2005,0.9,13.35,3.4,15.8,1.9,10.3,2.9,16.35,2.4,13.05
5,1,2005,1.1,12.5,4.2,15.85,2.6,13.1,2.8,17.2,3,15
5,2,2005,1.6,15,3,16.4,2.9,15,2.6,17.8,2.4,13.65
5,3,2005,1.4,15.25,3.6,16.65,3.3,15.85,2.6,17.8,2.2,13.85
5,4,2005,1.9,16.1,3,17.2,4.1,15.55,3.7,17.5,2.4,15
5,5,2005,2.1,13.9,4.5,18.05,3.4,16.15,4.2,17.75,3.6,16.1
5,6,2005,3,13.05,6,16.65,3,14.2,4.1,17.8,4.2,14.45
5,7,2005,2.1,13.35,3.4,16.4,4.5,13.05,3.4,16.9,2,12.5
5,8,2005,1.2,14.15,3.9,16.1,4.2,14.75,2.9,16.95,2.1,12.5
5,9,2005,4.3,11.4,4.6,16.1,4.2,11.4,3.5,18.05,3.6,12.5
5,10,2005,3.4,11.9,5.7,15.6,4.4,9.45,3.8,17.8,3.9,13.9
5,11,2005,0.8,10.6,3.7,15.85,4.5,12.2,2.6,17.2,1.7,12.8
5,12,2005,0.6,13.35,3.1,18.6,4.3,14.15,2.8,19.4,1.3,14.15
5,13,2005,1.3,16.95,2.8,19.15,3.4,16.65,2.5,20.3,1.8,15.3
5,14,2005,2,18.6,2.9,19.15,3,18.3,2.1,21.4,2.2,16.4
5,15,2005,3.9,15.25,3.2,19.15,4.5,16.95,3,18.9,3.1,14.2
5,16,2005,2.9,12.25,3.9,17.8,4.2,11.4,4.5,17.8,3.6,13.05
5,17,2005,3.4,11.95,3.8,17.25,2.7,10.85,3.1,18.65,2.3,11.7
5,18,2005,4.4,14.15,3.5,17.5,6.2,15.85,3,19.2,3.8,14.45
5,19,2005,4.1,13.85,4.1,18.9,2.5,15.3,3,20,3.9,12.75
5,20,2005,3.8,11.7,3.8,19.45,2.8,14.7,2.9,20.85,3.4,11.95
5,21,2005,1.8,10,2.9,20.3,2,12.5,2.3,21.4,3,11.65
5,22,2005,4.3,12.2,2.6,19.45,5.1,18.35,2.9,17.2,5.8,11.65
5,23,2005,3.2,11.65,3.2,19.2,4.6,11.95,2.9,17.8,3.5,11.95
5,24,2005,3.8,12.75,3.8,18.9,4,12.8,2.9,17.75,3.8,14.15
5,25,2005,3.6,19.15,3.7,17.75,2.1,13.6,3.4,19.45,6.8,17.5
5,26,2005,2.9,21.95,3.5,16.95,3.4,18.9,3.4,19.2,4.7,22.5
5,27,2005,2.1,21.95,3,17.25,3,20.8,3,18.65,2.6,23.05
5,28,2005,3.2,15.85,3.8,18.6,2.9,22.25,3.2,18.65,3.8,18.3
5,29,2005,2.3,13.65,3.8,18.05,3.4,20.85,3.3,19.2,3.1,15.25
5,30,2005,2.1,17.75,3.6,17.5,2.9,18.6,3.1,18.35,3.7,15
5,31,2005,2.3,13.6,3.5,18.05,3.7,16.7,2.8,19.15,5.1,14.2
6,1,2005,4,13.3,3.3,18.1,4.6,13.3,3,19.45,3,14.75
6,2,2005,2.5,15,3.6,18.05,3.5,12.8,4.1,18.05,2.5,14.7
6,3,2005,2.1,15.3,4.5,18.05,3.7,15.3,4,19.45,3,13.05
6,4,2005,2.4,11.95,4.2,18.35,2.6,17.5,3.4,18.05,2.1,13.9
6,5,2005,5.6,11.35,4.2,17.75,5.5,15,3.5,18.3,3.4,13.35
6,6,2005,5.5,11.1,3.8,17.5,3.8,12.2,3.4,20.85,2.1,12.75
6,7,2005,3.1,12.2,3.1,17.5,4.5,11.4,3.8,18.9,2.9,13.1
6,8,2005,1.7,14.45,3,18.05,2.3,11.7,2.9,19.2,2.7,13.35
6,9,2005,1.8,15.55,4.1,18.65,2.5,15,3.6,18.05,2.3,15.85
6,10,2005,2.5,13.85,3.5,18.9,3.1,16.4,2.9,18.3,3.6,14.15
6,11,2005,4.2,14.2,3.4,18.9,4.3,16.1,3.1,18.35,5.6,13.6
6,12,2005,2.5,13.85,3.7,18.9,5.7,13.6,3.4,18.05,3.3,14.15
6,13,2005,3.3,16.65,3.7,18.65,2.7,16.15,2.9,19.7,4.8,14.15
6,14,2005,3,14.45,2.9,18.65,6.2,23.05,2.5,18.05,3,15
6,15,2005,1.6,14.2,3.2,19.15,3.4,19.45,2.5,18.3,3,15
6,16,2005,3,15.85,3.9,18.65,4.2,21.95,2.8,18.35,3.1,16.7
6,17,2005,2.3,14.45,5.3,18.6,2.4,16.15,4.2,19.45,2.8,16.4
6,18,2005,2,15.25,3.6,17.5,3.4,15.85,3.7,19.45,2.6,17.2
6,19,2005,2.5,17.25,3.6,17.8,2.6,18.35,3.1,18.9,3.3,18.3
6,20,2005,2.6,17.5,3.4,19.15,3.8,23.35,3.2,20,3.6,20
6,21,2005,2.7,16.95,3.9,19.75,5.9,29.15,3.6,21.1,2.9,17.2
6,22,2005,2.2,17.25,3.2,20.6,3.4,23.3,2.3,20.85,4.4,14.45
6,23,2005,4.2,16.65,3.6,18.05,4.4,20.55,3,19.45,2.8,15.85
6,24,2005,2.4,17.2,4.3,18.05,3,22.25,3.4,19.15,2.3,17.75
6,25,2005,3.6,19.45,3.7,17.8,4.1,23.35,3,18.9,1.7,17.5
6,26,2005,1.7,15.3,3.6,17.8,3.4,20.8,3,19.15,2.9,15
6,27,2005,2.9,14.7,3.7,17.75,3.5,17.75,2.9,19.45,1.9,14.75
6,28,2005,1.8,16.95,4,18.35,3.4,17.25,3.2,19.45,3.5,15.85
6,29,2005,3.2,19.15,3.7,17.5,3,18.05,3.4,19.45,1.9,18.05
6,30,2005,2.5,20.25,3.3,16.4,2.7,22.5,3.5,18.9,2.7,19.45
7,1,2005,3.8,18.9,2.9,17.5,3.8,25.3,3.1,18.9,2.6,15.85
7,2,2005,2.9,17.5,3.5,17.8,3.9,21.1,2.7,19.7,2.9,15.3
7,3,2005,2.1,17.5,3,17.25,2.5,20.3,2.8,19.45,2.1,17.25
7,4,2005,2.1,19.15,3.4,18.3,2.8,22.25,3.2,19.2,1.9,18.9
7,5,2005,3.1,19.45,3.1,18.35,2.5,25.3,3,19.45,3.3,18.05
7,6,2005,3.8,18.85,3.3,18.9,3.2,26.1,2.4,19.45,4.6,17.2
7,7,2005,2.6,17.75,3.2,19.15,3.6,25,3,20,2.6,16.95
7,8,2005,3.1,15.55,3.6,19.75,3.9,27.75,3,18.9,3.9,14.2
7,9,2005,1.8,17.25,3.8,20,5.9,18.05,3,19.15,2.7,16.4
7,10,2005,3.1,16.95,3.5,20,2.9,20,2.8,19.15,1.3,15.55
7,11,2005,4,20.55,3.1,20.3,3.4,25.3,2.9,18.9,2.2,18.05
7,12,2005,2.3,19.7,2.9,19.45,3.1,29.7,2.6,19.45,3,18.05
7,13,2005,4,19.15,3.9,18.9,5.1,26.65,4.2,20.8,3,18.3
7,14,2005,4,20.85,2.8,19.15,3,23.05,2.8,22.5,5.1,18.9
7,15,2005,2.4,20.85,3.1,20.85,2.8,29.45,2.4,20,2.3,17.25
7,16,2005,3,18.9,3.1,20,4.6,27.5,2.6,20.3,2.9,17.75
7,17,2005,3.9,23.85,3.8,19.45,3.7,22.2,3.3,21.1,4,21.1
7,18,2005,3,25.55,3.4,19.45,2.7,26.4,3.2,20.8,2.1,22.5
7,19,2005,3.7,21.4,2.9,21.4,3.6,28.6,2.8,20.55,2.5,17.75
7,20,2005,3.8,20.85,3,25,3.1,28.05,1.9,25,2.6,18.3
7,21,2005,3,22.75,3.6,24.45,3.8,30.85,2.9,24.45,4,20.55
7,22,2005,3.1,20.85,3.5,23.6,6.2,31.35,3.2,25.25,4.1,18.35
7,23,2005,4.4,20.55,3.3,25,3.4,24.45,3.4,21.65,3.2,18.05
7,24,2005,2.9,18.9,3.6,22.5,3.6,26.7,2.6,21.9,2.7,18.35
7,25,2005,3.3,19.15,3.7,21.1,5.5,22.5,2.6,22.5,3.3,19.15
7,26,2005,4.1,25.3,3.6,20.55,2.6,22.5,2.8,22.2,3.4,21.65
7,27,2005,3.3,25.85,3.8,21.1,2.6,25,3.2,22.5,3.7,23.1
7,28,2005,2.5,22.75,4.4,20.55,3.8,28.05,3.9,22.8,2.8,20.8
7,29,2005,3.1,21.95,4,20.3,5.2,30.55,3.9,21.95,2.5,21.1
7,30,2005,2.4,23.3,4.1,20.55,3.9,28.35,3.8,22.8,2,21.65
7,31,2005,2.4,22.75,4.1,20.25,3.3,28.9,3.8,22.2,2.8,21.35
8,1,2005,2.9,19.7,3.8,19.45,3.1,29.45,3.5,21.95,4,18.6
8,2,2005,3,19.45,3.2,19.45,3.3,24.15,3,21.4,3.4,18.6
8,3,2005,3.3,22.2,3.5,20,3,23.85,2.6,21.4,4,20.55
8,4,2005,1.4,24.15,3.3,19.7,2.7,26.7,2.8,21.65,3.3,22.8
8,5,2005,2.5,23.6,3.4,20.55,2.4,30.6,2.3,21.65,2.3,22.2
8,6,2005,3,22.75,3.8,20.55,3,29.45,2.8,22.2,2.1,18.6
8,7,2005,3.3,21.4,3.8,20.3,3.2,29.2,3.3,22.5,1.9,19.75
8,8,2005,2.1,21.1,3.8,20.25,3.8,30.55,3,22.2,2.1,20
8,9,2005,2.1,21.15,3.6,20.85,3,29.45,2.8,23.05,3.3,17.75
8,10,2005,2.7,19.75,3.7,20.85,3.4,27.5,2.1,21.95,2.4,16.4
8,11,2005,3.3,19.2,3.8,20.55,2.8,23.35,2.7,21.9,1.6,17.5
8,12,2005,2.5,19.45,2.9,21.35,3.9,23.6,3,20.8,2.1,18.6
8,13,2005,2.6,23.6,3.7,20.8,3.1,20.8,2.9,20.3,2.2,22.25
8,14,2005,2.5,24.2,3.8,21.1,2.5,21.7,2.8,20.25,2.2,23.05
8,15,2005,2.3,23.3,3.9,20.8,3,23.6,2.8,20.55,1.9,22.2
8,16,2005,2.7,19.15,4.3,20.8,5.1,25.55,2.9,21.1,3.4,16.1
8,17,2005,3,19.75,4.2,20,3.2,24.75,3.1,21.4,2.7,18.35
8,18,2005,2.4,20,3.9,20.25,3.5,22.8,2.9,21.4,2.9,19.45
8,19,2005,2.1,21.7,4.4,20,2.5,23.35,3.3,20.85,1.7,20.85
8,20,2005,2.1,20.85,4.2,20.25,2.8,27.8,3.9,20.8,2.1,19.45
8,21,2005,2.1,20,3.7,19.45,2.9,28.6,3.8,20.8,2.3,18.6
8,22,2005,3.2,20,3.2,21.65,3.6,28.65,2.8,20.55,2.4,18.6
8,23,2005,3,17.5,3,20.55,3.5,23.9,2.6,19.2,2.7,17.25
8,24,2005,4.2,19.15,3.3,20.25,3.9,18.35,2.5,20.55,3.3,18.65
8,25,2005,1.3,21.1,3.8,21.95,2.7,21.1,3.3,24.45,2.6,21.1
8,26,2005,1.6,20.3,3.1,23.6,2.6,23.85,2.5,24.75,2,20.55
8,27,2005,1.3,20,2.8,24.15,3.2,24.45,3.1,24.75,3.1,19.15
8,28,2005,2.5,19.2,2.9,23.35,2.5,26.65,3,23.35,3.4,19.45
8,29,2005,3.1,15.85,2.7,22.5,6.3,21.95,2.2,22.75,3.2,16.95
8,30,2005,2.4,17.2,2.8,22.2,4.9,16.7,2.7,21.1,2.7,16.1
8,31,2005,3.2,19.45,3.2,20,2.4,18.35,2.7,20.25,2.9,18.9
9,1,2005,2.6,20.85,3.6,20.3,2.9,21.4,2.6,20.8,2.7,19.75
9,2,2005,1.8,18.65,3.7,18.9,3.8,25.55,3.1,20.55,2.1,17.2
9,3,2005,2.4,18.65,3.6,19.75,2.3,23.3,3.2,20.55,3.6,16.7
9,4,2005,2.1,17.5,3.4,19.45,2.5,19.7,2.9,20.85,3.6,15.85
9,5,2005,2,16.4,2.7,20.85,2.9,18.9,2.2,21.4,3.5,16.1
9,6,2005,1.7,17.8,2.6,20.85,2.1,20.3,3,20,3.3,16.95
9,7,2005,4,20.6,2.9,20,2.3,21.7,2.8,20.3,3.1,18.05
9,8,2005,3.6,20.55,3.6,19.45,2.4,24.15,2.6,20.85,2.7,18.6
9,9,2005,3,13.85,3.4,19.45,4.1,18.35,3.3,20.25,3.7,15.8
9,10,2005,2.9,14.45,3.5,18.9,1.6,12.5,3,20,2.6,13.65
9,11,2005,0.9,15,3.5,19.15,2.6,13.9,2.8,19.45,2.6,15
9,12,2005,1.5,16.35,4,18.3,2.7,14.2,2.5,19.2,2.6,15.85
9,13,2005,1.6,16.4,3.5,18.3,2.6,16.4,2.4,19.45,2,15.8
9,14,2005,2,16.65,3.6,18.05,2.9,16.95,3.2,18.9,2.9,15.25
9,15,2005,2.4,16.7,3.3,18.35,3.3,18.6,3,19.7,2.8,15
9,16,2005,1,12.5,3.6,18.9,4.3,17.5,3.2,20,2.2,13.9
9,17,2005,1,13.9,2.6,18.35,2.9,13.9,2.7,20,2.1,14.45
9,18,2005,1.6,14.15,3.4,18.9,2.5,13.9,2.3,18.65,1.6,14.4
9,19,2005,1.6,15,2.7,19.45,3.4,18.6,2.6,20,3,15
9,20,2005,3.7,15.55,3.6,18.35,2.8,20,3.4,21.95,3.6,15.55
9,21,2005,2.3,15.3,3,18.3,2.5,18.05,3.4,20.55,3.1,13.9
9,22,2005,2.9,12.25,2.5,20,3,16.95,2.3,20,2.7,12.5
9,23,2005,1.8,13.05,2.6,18.9,6.5,14.15,2.5,18.6,3,13.35
9,24,2005,1.6,11.7,3.4,18.35,2.6,7.75,2.5,19.45,2.1,11.95
9,25,2005,1.7,13.35,3.2,18.35,2.1,9.75,2.5,18.35,2.1,14.45
9,26,2005,0.8,15.3,3.2,20.25,3.4,16.1,3.3,21.4,2.5,15
9,27,2005,1.5,15.55,2.8,18.3,1.9,17.5,3.5,20.55,1.8,15.25
9,28,2005,0.7,15.3,2.5,22.75,1.9,14.15,2.5,23.05,3.5,14.2
9,29,2005,3.9,16.65,2.4,27.5,2.2,16.95,1.1,22.5,5.6,15.25
9,30,2005,3.8,16.7,2.4,25.8,3,20.8,1.5,21.15,2.7,13.6
10,1,2005,2.1,12.2,3,19.15,6.4,15.55,2.6,20.8,3.4,12.2
10,2,2005,4.2,9.2,2.5,18.6,1.6,10,2.4,20,3.2,9.45
10,3,2005,3.6,9.7,3.4,18.05,2.2,10.25,2.6,19.7,1.5,10.6
10,4,2005,1.4,10.25,3,18.85,5.4,8.3,2.6,18.9,2.2,11.95
10,5,2005,1.2,15.3,2.1,24.45,3.6,8.6,1.6,22.2,1.8,14.45
10,6,2005,2.2,14.45,2.5,25.8,4.6,12.25,1.4,24.75,3,13.3
10,7,2005,2.4,12.75,3.2,19.45,3.3,12.5,1.9,20.85,3.8,13.05
10,8,2005,2.9,10,2.8,17.75,3.4,12.5,4.3,18.05,2.1,11.95
10,9,2005,2.8,13.85,2.5,16.65,4.2,11.95,1.6,17.75,2.7,13.3
10,10,2005,1.2,11.4,2.5,18.6,2.4,10.85,1.7,18.9,2.9,11.4
10,11,2005,2.1,12.8,3.3,16.95,2.5,9.45,2.6,18.9,2.6,13.65
10,12,2005,0.9,10.8,2.6,16.65,2.5,10.8,3,18.35,2.5,11.1
10,13,2005,3,13.3,2.2,20.55,2.1,14.45,2.4,18.85,2.5,12.75
10,14,2005,3.6,15.55,2.5,24.45,4.7,19.15,1.5,22.8,2.9,15.85
10,15,2005,6,13.65,2.6,18.05,4.5,16.4,3.4,18.35,2.1,13.35
10,16,2005,1.6,14.45,3.7,18.6,1.8,10.55,4,17.8,5.7,12.75
10,17,2005,1.3,13.9,2.4,17.5,3.2,15,2.1,17.25,4.9,16.1
10,18,2005,2.2,15.3,2.8,16.65,1.4,14.75,2.9,17.8,3.2,12.2
10,19,2005,4.1,14.45,3,16.1,2.8,15.55,3.1,17.25,5.1,13.35
10,20,2005,2.7,14.15,2.7,16.65,2.5,12.5,2.8,18.35,1.4,10.8
